algName,netName,clusteringName,numberOfRealThreads,convergence,broadcasting,seed,database,elapsedTime(s),shd,dfMM_avg,dfMM_plus,dfMM_minus,iterations,bdeu
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,pigs03,28.614,0.0,0.0,0.0,0.0,13.0,-1675507.0974008285
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,pigs00,47.176,32.0,84.0,78.0,78.0,7.0,-1677423.497342253
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,pigs04,75.898,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,pigs04,76.87,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,pigs04,67.341,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,pigs04,79.408,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,pigs04,74.766,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,pigs04,70.708,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,pigs04,76.485,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,pigs04,75.066,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,pigs04,82.155,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,pigs04,75.805,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,pigs00,38.985,0.0,0.0,0.0,0.0,5.0,-1673793.5225456404
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,pigs04,76.557,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,pigs04,77.142,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,pigs04,74.943,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,pigs04,67.717,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,pigs04,76.421,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,pigs04,75.377,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,pigs04,74.161,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,pigs04,74.267,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,pigs04,74.827,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,pigs04,72.348,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,pigs00,37.454,0.0,0.0,0.0,0.0,5.0,-1673793.5225456404
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,pigs00,72.314,0.0,0.0,0.0,0.0,4.0,-1673766.7635783982
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,pigs04,76.432,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,pigs04,73.589,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,pigs04,74.191,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,pigs04,74.976,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,pigs04,72.387,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,pigs04,75.295,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,pigs04,67.405,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,pigs04,76.86,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,pigs04,76.502,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,pigs04,72.203,0.0,0.0,0.0,0.0,4.0,-1675946.8368636218
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,73,pigs00,45.288,4.0,16.0,16.0,16.0,9.0,-1674160.9879028345
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,pigs04,38.159,4.0,8.0,4.0,4.0,6.0,-1677159.796819009
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,pigs04,58.579,42.0,144.0,142.0,142.0,14.0,-1680044.885997325
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,pigs04,42.393,5.0,20.0,20.0,20.0,9.0,-1676590.444364423
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,pigs04,47.912,10.0,40.0,40.0,40.0,9.0,-1677148.3611043645
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,11,pigs04,44.667,11.0,32.0,28.0,28.0,6.0,-1677457.1187637667
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,13,pigs04,51.337,14.0,46.0,44.0,44.0,13.0,-1677778.3207440116
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,17,pigs04,43.501,5.0,20.0,20.0,20.0,9.0,-1676591.9931057142
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,19,pigs04,42.823,0.0,0.0,0.0,0.0,10.0,-1676130.7624308316
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,23,pigs04,53.541,14.0,46.0,44.0,44.0,13.0,-1677778.3207440116
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,29,pigs04,39.713,3.0,8.0,6.0,6.0,7.0,-1676528.343099721
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,pigs00,52.582,14.0,52.0,52.0,52.0,12.0,-1675676.07294505
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,31,pigs04,41.72,0.0,0.0,0.0,0.0,10.0,-1676130.7624308316
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,37,pigs04,49.446,24.0,70.0,60.0,60.0,5.0,-1679927.161054308
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,pigs04,41.085,5.0,20.0,20.0,20.0,8.0,-1676589.9884207244
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,pigs04,97.665,67.0,190.0,176.0,176.0,6.0,-1685550.4839647163
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,pigs04,36.982,4.0,8.0,4.0,4.0,6.0,-1677159.796819009
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,pigs04,45.868,3.0,8.0,6.0,6.0,7.0,-1676528.343099721
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,59,pigs04,54.596,14.0,46.0,44.0,44.0,14.0,-1677778.3207440116
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,pigs04,59.184,42.0,144.0,142.0,142.0,14.0,-1680044.885997325
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,pigs04,49.556,24.0,70.0,60.0,60.0,5.0,-1679927.161054308
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,pigs04,48.238,24.0,70.0,60.0,60.0,5.0,-1679927.161054308
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,pigs00,41.949,0.0,0.0,0.0,0.0,6.0,-1673793.5225456404
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,73,pigs04,40.257,3.0,8.0,6.0,6.0,8.0,-1676528.343099721
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,pigs04,59.227,39.0,116.0,110.0,110.0,12.0,-1680755.4512615923
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,pigs04,54.22,14.0,46.0,44.0,44.0,13.0,-1677778.3207440116
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,89,pigs04,38.496,4.0,8.0,4.0,4.0,6.0,-1677159.796819009
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,97,pigs04,50.504,24.0,70.0,60.0,60.0,5.0,-1679927.161054308
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,pigs04,41.576,5.0,20.0,20.0,20.0,8.0,-1676590.444364423
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,103,pigs04,41.57,5.0,20.0,20.0,20.0,9.0,-1676590.444364423
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,107,pigs04,55.619,10.0,40.0,40.0,40.0,12.0,-1677142.7824675804
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,109,pigs04,97.174,67.0,190.0,176.0,176.0,6.0,-1685550.4839647163
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,113,pigs04,52.698,24.0,70.0,60.0,60.0,5.0,-1679927.161054308
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,89,pigs00,38.461,4.0,18.0,18.0,18.0,6.0,-1674214.1522433534
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,2,pigs04,33.707,0.0,0.0,0.0,0.0,15.0,-1676232.553388967
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,pigs04,30.104,5.0,20.0,20.0,20.0,12.0,-1676657.2161366858
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,5,pigs04,38.803,9.0,32.0,32.0,32.0,15.0,-1677115.7844884393
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,7,pigs04,36.506,0.0,0.0,0.0,0.0,15.0,-1676207.7239464521
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,11,pigs04,37.332,2.0,6.0,6.0,6.0,15.0,-1677188.92327789
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,13,pigs04,35.101,11.0,38.0,36.0,36.0,14.0,-1677267.7726722783
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,17,pigs04,33.145,9.0,30.0,28.0,28.0,14.0,-1676962.3631746578
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,19,pigs04,29.637,0.0,0.0,0.0,0.0,11.0,-1676079.027189575
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,23,pigs04,34.127,5.0,20.0,20.0,20.0,14.0,-1676724.9380289745
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,29,pigs04,38.98,8.0,32.0,32.0,32.0,17.0,-1676915.9582932345
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,97,pigs00,39.925,0.0,0.0,0.0,0.0,5.0,-1673793.5225456404
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,31,pigs04,40.616,4.0,16.0,16.0,16.0,18.0,-1676645.9952308359
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,37,pigs04,30.254,5.0,14.0,12.0,12.0,12.0,-1676526.9404894374
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,41,pigs04,30.418,3.0,8.0,6.0,6.0,13.0,-1676692.6214008608
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,43,pigs04,26.331,16.0,38.0,28.0,28.0,8.0,-1679654.7231893213
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,47,pigs04,30.429,5.0,20.0,20.0,20.0,12.0,-1676553.4257301288
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,53,pigs04,41.451,0.0,0.0,0.0,0.0,20.0,-1676513.679866209
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,59,pigs04,40.887,4.0,16.0,16.0,16.0,17.0,-1676619.5219207099
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,61,pigs04,27.982,6.0,12.0,10.0,10.0,7.0,-1677250.456534864
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,67,pigs04,31.556,0.0,0.0,0.0,0.0,13.0,-1676208.4573210846
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,71,pigs04,37.698,4.0,16.0,16.0,16.0,16.0,-1676670.611746765
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,pigs00,41.394,9.0,38.0,38.0,38.0,6.0,-1674732.9583141843
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,73,pigs04,33.56,4.0,16.0,16.0,16.0,13.0,-1676712.8538889382
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,pigs04,40.275,25.0,86.0,84.0,84.0,16.0,-1678992.0944384756
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,83,pigs04,37.348,10.0,36.0,36.0,36.0,15.0,-1677223.8722448759
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,89,pigs04,36.286,0.0,0.0,0.0,0.0,16.0,-1676540.0275587323
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,97,pigs04,25.275,8.0,18.0,18.0,18.0,7.0,-1677241.6796741912
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,pigs04,35.212,5.0,14.0,12.0,12.0,14.0,-1676634.859090338
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,103,pigs04,34.39,4.0,16.0,16.0,16.0,15.0,-1676672.1912301544
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,pigs04,31.449,4.0,16.0,16.0,16.0,13.0,-1676573.1456406727
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,109,pigs04,31.836,4.0,16.0,16.0,16.0,13.0,-1676609.1754472887
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,pigs04,44.308,0.0,0.0,0.0,0.0,21.0,-1676434.5975461646
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,103,pigs00,44.113,9.0,36.0,36.0,36.0,7.0,-1674707.4131388918
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,pigs04,32.783,14.0,48.0,48.0,48.0,16.0,-1677346.4839266078
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,pigs04,27.739,0.0,0.0,0.0,0.0,13.0,-1676209.8619578788
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,pigs04,26.589,0.0,0.0,0.0,0.0,13.0,-1676205.7758086738
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,pigs04,24.195,4.0,16.0,16.0,16.0,11.0,-1676617.3669916308
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,pigs04,28.255,0.0,0.0,0.0,0.0,13.0,-1676233.1483485554
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,pigs04,31.481,0.0,0.0,0.0,0.0,16.0,-1676256.9514983103
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,pigs04,29.738,0.0,0.0,0.0,0.0,15.0,-1676185.4125714533
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,pigs04,29.953,1.0,4.0,4.0,4.0,14.0,-1676266.1541771593
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,pigs04,31.527,0.0,0.0,0.0,0.0,17.0,-1676234.0541219355
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,pigs04,25.351,0.0,0.0,0.0,0.0,12.0,-1676205.1533473637
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,107,pigs00,40.813,0.0,0.0,0.0,0.0,6.0,-1673793.5225456404
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,31,pigs04,32.054,2.0,8.0,8.0,8.0,16.0,-1676379.0413611925
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,37,pigs04,30.452,7.0,26.0,26.0,26.0,15.0,-1676949.459945556
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,pigs04,37.095,0.0,0.0,0.0,0.0,19.0,-1676496.8971169721
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,43,pigs04,30.858,4.0,16.0,16.0,16.0,15.0,-1676635.1588141702
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,47,pigs04,32.558,0.0,0.0,0.0,0.0,15.0,-1676237.6835494186
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,pigs04,32.294,0.0,0.0,0.0,0.0,16.0,-1676370.796814128
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,pigs04,30.101,0.0,0.0,0.0,0.0,15.0,-1676337.8015006823
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,pigs04,26.254,5.0,14.0,12.0,12.0,12.0,-1676593.2750010213
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,67,pigs04,23.55,0.0,0.0,0.0,0.0,11.0,-1676208.934032115
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,71,pigs04,30.603,0.0,0.0,0.0,0.0,15.0,-1676185.0322732513
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,109,pigs00,98.227,67.0,182.0,172.0,172.0,6.0,-1684415.5682141301
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,73,pigs04,28.301,7.0,26.0,26.0,26.0,14.0,-1676763.718456379
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,79,pigs04,26.951,0.0,0.0,0.0,0.0,13.0,-1676233.7206875528
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,pigs04,37.545,6.0,18.0,18.0,18.0,19.0,-1676860.0350810469
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,pigs04,25.417,6.0,16.0,16.0,16.0,12.0,-1676647.2181312137
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,97,pigs04,26.106,5.0,20.0,20.0,20.0,12.0,-1676684.955412358
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,pigs04,32.823,0.0,0.0,0.0,0.0,17.0,-1676260.998396913
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,pigs04,28.988,6.0,22.0,22.0,22.0,14.0,-1676728.6400059497
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,pigs04,26.709,13.0,42.0,42.0,42.0,12.0,-1677392.364214078
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,pigs04,25.772,1.0,4.0,4.0,4.0,12.0,-1676269.0738161989
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,pigs04,31.369,4.0,16.0,16.0,16.0,16.0,-1676674.2093584659
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,113,pigs00,45.27,0.0,0.0,0.0,0.0,5.0,-1673793.5225456404
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,pigs00,75.273,0.0,0.0,0.0,0.0,4.0,-1673766.7635783982
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,pigs05,73.558,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,pigs05,76.702,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,pigs05,74.475,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,pigs05,76.052,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,pigs05,79.21,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,pigs05,73.457,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,pigs05,73.912,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,pigs05,69.836,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,pigs05,76.372,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,pigs05,72.848,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,2,pigs00,29.965,15.0,54.0,54.0,54.0,10.0,-1675100.8596643743
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,pigs05,75.111,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,pigs05,75.048,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,pigs05,72.529,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,pigs05,92.027,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,pigs05,73.171,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,pigs05,70.13,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,pigs05,78.547,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,pigs05,83.509,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,pigs05,77.87,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,pigs05,71.811,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,pigs00,33.368,4.0,16.0,16.0,16.0,14.0,-1674422.372628866
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,pigs05,70.159,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,pigs05,78.325,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,pigs05,75.725,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,pigs05,75.388,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,pigs05,76.884,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,pigs05,73.535,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,pigs05,76.868,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,pigs05,77.122,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,pigs05,74.877,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,pigs05,77.679,0.0,0.0,0.0,0.0,4.0,-1676267.3230144675
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,5,pigs00,27.069,4.0,14.0,14.0,14.0,8.0,-1674172.814886007
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,pigs05,40.707,4.0,12.0,12.0,12.0,6.0,-1676667.759905913
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,pigs05,50.247,5.0,22.0,22.0,22.0,11.0,-1676846.0942435996
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,pigs05,47.331,4.0,12.0,12.0,12.0,11.0,-1676745.0244652932
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,pigs05,45.651,17.0,58.0,58.0,58.0,7.0,-1678030.4657361503
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,11,pigs05,42.315,4.0,12.0,12.0,12.0,8.0,-1676585.979588869
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,13,pigs05,53.251,24.0,74.0,72.0,72.0,13.0,-1678912.296997058
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,17,pigs05,47.703,0.0,0.0,0.0,0.0,11.0,-1676448.1546391111
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,19,pigs05,44.74,4.0,12.0,12.0,12.0,10.0,-1676745.0244652932
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,23,pigs05,56.305,24.0,74.0,72.0,72.0,13.0,-1678912.296997058
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,29,pigs05,42.719,4.0,12.0,12.0,12.0,8.0,-1676613.1498465284
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,7,pigs00,38.257,10.0,24.0,20.0,20.0,15.0,-1675392.6719180695
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,31,pigs05,46.515,4.0,12.0,12.0,12.0,10.0,-1676745.0244652932
